0~1~2~3~4~5~6~7~8~9~10~11~12~13
"row-xd6f~g5ep_vvda"~00000000-0000-0000-C61D-473A3991807B~0~1611502581~~1611502581~~{ }~2020-11-19T00:00:00~Cayuga~5~681~222~63674
row-4r67-bcm9_piu2~00000000-0000-0000-9575-06A5A675BEFD~0~1611502581~~1611502581~~{ }~2020-11-20T00:00:00~Cayuga~17~698~864~64538
row-nhhd_fn8b-8bh6~00000000-0000-0000-5C79-7183D5EE5C08~0~1611502581~~1611502581~~{ }~2020-11-21T00:00:00~Cayuga~6~704~239~64777
row-3s7r_py58.jvm9~00000000-0000-0000-4A20-E16D1DEBF824~0~1611502581~~1611502581~~{ }~2020-11-22T00:00:00~Cayuga~31~735~1032~65809
row-7c9z-6nkt-eang~00000000-0000-0000-6AD2-F7B9845BAD0B~0~1611502581~~1611502581~~{ }~2020-11-23T00:00:00~Cayuga~27~762~850~66659
row-r9pq-dpkq.vjjv~00000000-0000-0000-F620-D28ACFFF6609~0~1611502581~~1611502581~~{ }~2020-11-24T00:00:00~Cayuga~21~783~415~67074
"row-yure.6yd7~gb4c"~00000000-0000-0000-AAEF-8614FD16953A~0~1611502581~~1611502581~~{ }~2020-11-25T00:00:00~Cayuga~11~794~515~67589
row-hekx-3znf.exp7~00000000-0000-0000-0882-3CE496EBADE5~0~1611502581~~1611502581~~{ }~2020-11-26T00:00:00~Cayuga~28~822~771~68360
"row-8wry.hd2s~i6e6"~00000000-0000-0000-0786-6A3DB1825388~0~1611502581~~1611502581~~{ }~2020-11-27T00:00:00~Cayuga~24~846~279~68639
row-tuge-6tjg.vn52~00000000-0000-0000-90AE-E4D4CA0A4BA4~0~1611502581~~1611502581~~{ }~2020-11-28T00:00:00~Cayuga~23~869~444~69083
row-yb3u-dg8u_2tv2~00000000-0000-0000-FE97-5EEAC0867C09~0~1611502581~~1611502581~~{ }~2020-11-29T00:00:00~Cayuga~21~890~499~69582
row-4tqt_qttr_wgyu~00000000-0000-0000-F0AC-589633CC3BBD~0~1611502581~~1611502581~~{ }~2020-11-30T00:00:00~Cayuga~27~917~343~69925
row-kumu.nh9c_3k9r~00000000-0000-0000-3F57-E9C235F0C815~0~1611502581~~1611502581~~{ }~2020-12-01T00:00:00~Cayuga~13~930~573~70498
row-9d2y-j48w.x6jh~00000000-0000-0000-B3F0-662B7B1C2EE8~0~1611502581~~1611502581~~{ }~2020-12-02T00:00:00~Cayuga~53~983~588~71086
"row-qam3-2w28~u2in"~00000000-0000-0000-3B7C-F8A5A2C77349~0~1611502581~~1611502581~~{ }~2020-12-03T00:00:00~Cayuga~34~1017~901~71987
row-sa8i_zh3b_dbb5~00000000-0000-0000-6552-A2F71487E08E~0~1611502581~~1611502581~~{ }~2020-12-04T00:00:00~Cayuga~51~1068~570~72557
row-kz67-br7z-2w3h~00000000-0000-0000-C568-C83A1FA74F7C~0~1611502581~~1611502581~~{ }~2020-12-05T00:00:00~Cayuga~51~1119~1031~73588
row-ze5b.pkup.fzjm~00000000-0000-0000-FECC-D5A3C31846B9~0~1611502581~~1611502581~~{ }~2020-12-06T00:00:00~Cayuga~77~1196~750~74338
row-cinn_ybw4_cdex~00000000-0000-0000-5C3B-F93A97A21B20~0~1611502581~~1611502581~~{ }~2020-12-07T00:00:00~Cayuga~46~1242~494~74832
row-z5p6.7pnp_f8js~00000000-0000-0000-A2D6-26CF8786EBC4~0~1611502581~~1611502581~~{ }~2020-12-08T00:00:00~Cayuga~40~1282~843~75675
row-5eip-ds3q-thda~00000000-0000-0000-60F3-67317CA51465~0~1611502581~~1611502581~~{ }~2020-12-09T00:00:00~Cayuga~42~1324~873~76548
"row-if68.wxxd~u6di"~00000000-0000-0000-DC01-949DAD2D8977~0~1611502581~~1611502581~~{ }~2020-12-10T00:00:00~Cayuga~97~1421~1226~77774
row-f6jw_4zhk-i59s~00000000-0000-0000-C847-6DEB7F841FFB~0~1611502581~~1611502581~~{ }~2020-12-11T00:00:00~Cayuga~67~1488~1060~78834
row-ehiz-awhm_9nci~00000000-0000-0000-FFB3-BAAB654063BD~0~1611502581~~1611502581~~{ }~2020-12-12T00:00:00~Cayuga~56~1544~574~79408
row-nufu.gsx8-e6nx~00000000-0000-0000-5986-BE76F17864DE~0~1611502581~~1611502581~~{ }~2020-12-13T00:00:00~Cayuga~37~1581~836~80244
row-5td5-j9w3.a4k8~00000000-0000-0000-0171-90A0CC7A507C~0~1611502581~~1611502581~~{ }~2020-12-14T00:00:00~Cayuga~48~1629~563~80807
"row-mpi7-83pp~wv6r"~00000000-0000-0000-CEEA-E96C13ED9D6F~0~1611502581~~1611502581~~{ }~2020-12-15T00:00:00~Cayuga~68~1697~634~81441
"row-5fdt_mmvu~hjmn"~00000000-0000-0000-4C61-FA228BBE184E~0~1611502581~~1611502581~~{ }~2020-12-16T00:00:00~Cayuga~101~1798~1071~82512
row-a7cx.qheh.8249~00000000-0000-0000-D527-A316F718379D~0~1611502581~~1611502581~~{ }~2020-12-17T00:00:00~Cayuga~86~1884~1476~83988
row-vhqb.9wqt_cu8h~00000000-0000-0000-06B2-E4F4C3E44C20~0~1611502581~~1611502581~~{ }~2020-12-18T00:00:00~Cayuga~69~1953~1010~84998
row-mvca_q34h-brx8~00000000-0000-0000-66BF-D1E92DA8A310~0~1611502581~~1611502581~~{ }~2020-12-19T00:00:00~Cayuga~67~2020~784~85782
row-pxy8_a8im.i86y~00000000-0000-0000-009F-50E527BCA244~0~1611502581~~1611502581~~{ }~2020-12-20T00:00:00~Cayuga~98~2118~852~86634
"row-ssdc~gi94_yq5i"~00000000-0000-0000-3D5C-6EAC9AD7FED9~0~1611502581~~1611502581~~{ }~2020-12-21T00:00:00~Cayuga~46~2164~470~87104
"row-m5ke_rm2m~cw3s"~00000000-0000-0000-C2ED-04930426F43A~0~1611502581~~1611502581~~{ }~2020-12-22T00:00:00~Cayuga~71~2235~772~87876
"row-ztht~gp36_gtq3"~00000000-0000-0000-D87A-16C0D21CEF85~0~1611502581~~1611502581~~{ }~2020-12-23T00:00:00~Cayuga~62~2297~1259~89135
"row-k5k2~vfr5-nrvg"~00000000-0000-0000-5B2A-D27F96283EDB~0~1611502581~~1611502581~~{ }~2020-12-24T00:00:00~Cayuga~86~2383~1155~90290
"row-9yjb~nz5d_upab"~00000000-0000-0000-6950-96733F58D080~0~1611502581~~1611502581~~{ }~2020-12-25T00:00:00~Cayuga~53~2436~715~91005
"row-7ph7~5cer.y8k3"~00000000-0000-0000-AFE9-EBFF44128ABB~0~1611502581~~1611502581~~{ }~2020-12-26T00:00:00~Cayuga~35~2471~271~91276
row-s79s_mfp5.7gp5~00000000-0000-0000-D12B-55F09BA40FFE~0~1611502581~~1611502581~~{ }~2020-12-27T00:00:00~Cayuga~104~2575~829~92105
"row-qqkw~bapd_cx7u"~00000000-0000-0000-7779-9B6DAB5B6E59~0~1611502581~~1611502581~~{ }~2020-12-28T00:00:00~Cayuga~80~2655~537~92642
row-p58n.4zde.99ei~00000000-0000-0000-A45A-A3C54D8A6672~0~1611502581~~1611502581~~{ }~2020-12-29T00:00:00~Cayuga~87~2742~703~93345
row-jvgt-yh78-s7cv~00000000-0000-0000-F297-F505628EBA26~0~1611502581~~1611502581~~{ }~2020-12-30T00:00:00~Cayuga~152~2894~1302~94647
"row-yewr~6uh9_y9gn"~00000000-0000-0000-7145-5713FA92D50D~0~1611502581~~1611502581~~{ }~2020-12-31T00:00:00~Cayuga~103~2997~664~95311
"row-bn6t.fugv~mq88"~00000000-0000-0000-61CD-3B296933C5ED~0~1611502581~~1611502581~~{ }~2021-01-01T00:00:00~Cayuga~75~3072~576~95887
row-qq7v_qurc_bvin~00000000-0000-0000-FD63-0BC2A41E7134~0~1611502581~~1611502581~~{ }~2021-01-02T00:00:00~Cayuga~94~3166~955~96842
"row-4n8m~724a-kizb"~00000000-0000-0000-5BC6-9D161DEFFC41~0~1611502581~~1611502581~~{ }~2021-01-03T00:00:00~Cayuga~128~3294~626~97468
"row-pnjr-a8qm~rdkh"~00000000-0000-0000-2481-CEDE43F5DAB1~0~1611502581~~1611502581~~{ }~2021-01-04T00:00:00~Cayuga~87~3381~814~98282
"row-xav8.9wwj~fnvk"~00000000-0000-0000-1A7B-6A05AE30C84C~0~1611502581~~1611502581~~{ }~2021-01-05T00:00:00~Cayuga~111~3492~1086~99368
row-zf4z-vu6e-g8qt~00000000-0000-0000-73C3-EB4A47479C91~0~1611502581~~1611502581~~{ }~2021-01-06T00:00:00~Cayuga~97~3589~1064~100432
"row-ybnn.9uvf~avdm"~00000000-0000-0000-9DDF-FDE1444E0593~0~1611502581~~1611502581~~{ }~2021-01-07T00:00:00~Cayuga~118~3707~1069~101501
row-gjsw.7ufz-jw5q~00000000-0000-0000-5BE3-9DCBFED0DF15~0~1611502581~~1611502581~~{ }~2021-01-08T00:00:00~Cayuga~76~3783~1059~102560
"row-jruy_ejyy~hhht"~00000000-0000-0000-FAC0-DBFD56A879C1~0~1611502581~~1611502581~~{ }~2021-01-09T00:00:00~Cayuga~65~3848~735~103295
"row-rpu3~tj5r.k7vs"~00000000-0000-0000-C018-3076B70F5221~0~1611502581~~1611502581~~{ }~2021-01-10T00:00:00~Cayuga~54~3902~634~103929
row-8e48.b7jt-ncf2~00000000-0000-0000-32B2-F4EF76650E30~0~1611502581~~1611502581~~{ }~2021-01-11T00:00:00~Cayuga~62~3964~644~104573
"row-3fvv~tvtx.4dfb"~00000000-0000-0000-AD45-86B2E6713742~0~1611502581~~1611502581~~{ }~2021-01-12T00:00:00~Cayuga~68~4032~939~105512
row-bswm-5m4x.wmxk~00000000-0000-0000-64B2-5EC4F1EC9817~0~1611502581~~1611502581~~{ }~2021-01-13T00:00:00~Cayuga~71~4103~802~106314
row-jmna_hpmy-wptu~00000000-0000-0000-00B1-B9D0041661AE~0~1611502581~~1611502581~~{ }~2021-01-14T00:00:00~Cayuga~94~4197~1171~107485
row-qp25_ckpw-tpdp~00000000-0000-0000-C98E-8C7BC8054E63~0~1611502581~~1611502581~~{ }~2021-01-15T00:00:00~Cayuga~70~4267~964~108449
"row-2zjy~etyf.vgnr"~00000000-0000-0000-152D-D8308BEAA252~0~1611502581~~1611502581~~{ }~2021-01-16T00:00:00~Cayuga~43~4310~979~109428
row-9yvi.nv7b_24cq~00000000-0000-0000-A1E7-83888FDD820E~0~1611502581~~1611502581~~{ }~2021-01-17T00:00:00~Cayuga~62~4372~603~110031
row-7zfm_bbqx-xnmu~00000000-0000-0000-9532-9F64B6C870ED~0~1611502581~~1611502581~~{ }~2021-01-18T00:00:00~Cayuga~60~4432~805~110836
"row-jzxh~8zb6~sd9a"~00000000-0000-0000-578E-0AE82E3C42A7~0~1611502581~~1611502581~~{ }~2021-01-19T00:00:00~Cayuga~42~4474~1088~111924
"row-gmfz~prqz-hpsd"~00000000-0000-0000-8B28-8C2127925BEB~0~1611502581~~1611502581~~{ }~2021-01-20T00:00:00~Cayuga~84~4558~923~112847
"row-hnjs~yet5~xqw6"~00000000-0000-0000-CA6D-448A81549446~0~1611502581~~1611502581~~{ }~2021-01-21T00:00:00~Cayuga~50~4608~713~113560
row-uy3f.g4ji_rtnk~00000000-0000-0000-1DFD-E3CF3DC510EA~0~1611502581~~1611502581~~{ }~2021-01-22T00:00:00~Cayuga~47~4655~1160~114720
"row-xg9y~j479-gnww"~00000000-0000-0000-C821-0276564706AA~0~1611502581~~1611502581~~{ }~2021-01-23T00:00:00~Cayuga~34~4689~660~115380
row-ugep.i5nn.n86r~00000000-0000-0000-129D-3E309E570A8F~0~1611502581~~1611502581~~{ }~2020-03-01T00:00:00~Chautauqua~0~0~0~0
row-vqgv_npjs.5sft~00000000-0000-0000-6DC2-F0ECAB16A208~0~1611502581~~1611502581~~{ }~2020-03-02T00:00:00~Chautauqua~0~0~0~0
row-252g.zatm.nxs3~00000000-0000-0000-ABFB-0C7FE70EFBA7~0~1611502581~~1611502581~~{ }~2020-03-03T00:00:00~Chautauqua~0~0~0~0
row-2icm.2mf3_9cwt~00000000-0000-0000-F387-50E0097EF92E~0~1611502581~~1611502581~~{ }~2020-03-04T00:00:00~Chautauqua~0~0~0~0
row-eaa3_4ecz_2243~00000000-0000-0000-E340-235915A37234~0~1611502581~~1611502581~~{ }~2020-03-05T00:00:00~Chautauqua~0~0~0~0
"row-rjrc~djev-smfk"~00000000-0000-0000-48B9-623A262F92C0~0~1611502581~~1611502581~~{ }~2020-03-06T00:00:00~Chautauqua~0~0~0~0
"row-97dm~wgwc.w24t"~00000000-0000-0000-F564-CC9389BC40BB~0~1611502581~~1611502581~~{ }~2020-03-07T00:00:00~Chautauqua~0~0~0~0
row-un34.n46z_fbqm~00000000-0000-0000-61FF-B5DCA891077E~0~1611502581~~1611502581~~{ }~2020-03-08T00:00:00~Chautauqua~0~0~0~0
row-kbwk_hiir.n5np~00000000-0000-0000-9A35-8194767F4BC6~0~1611502581~~1611502581~~{ }~2020-03-09T00:00:00~Chautauqua~0~0~0~0
"row-xcqd~dxjs~56ft"~00000000-0000-0000-144B-ADB635924B51~0~1611502581~~1611502581~~{ }~2020-03-10T00:00:00~Chautauqua~0~0~0~0
row-jans_vpth.hjv5~00000000-0000-0000-9567-1CCE213EDE14~0~1611502581~~1611502581~~{ }~2020-03-11T00:00:00~Chautauqua~0~0~0~0
"row-vcrt-d4c4~4bkk"~00000000-0000-0000-DA82-45CC60AEFF39~0~1611502581~~1611502581~~{ }~2020-03-12T00:00:00~Chautauqua~0~0~1~1
row-shhq_q2g7_n5x9~00000000-0000-0000-FF72-A2B048834248~0~1611502581~~1611502581~~{ }~2020-03-13T00:00:00~Chautauqua~0~0~1~2
row-3hh6_hnrv-i3hc~00000000-0000-0000-6B26-B5EC1A11667D~0~1611502581~~1611502581~~{ }~2020-03-14T00:00:00~Chautauqua~0~0~0~2
row-ee4n-biqz.qfns~00000000-0000-0000-7BC3-C8AC4EB77E11~0~1611502581~~1611502581~~{ }~2020-03-15T00:00:00~Chautauqua~0~0~1~3
row-3vk4-z9gq.5b7n~00000000-0000-0000-18C8-FCDE62EFC3DC~0~1611502581~~1611502581~~{ }~2020-03-16T00:00:00~Chautauqua~0~0~0~3
row-gh9z_hieh-jjhe~00000000-0000-0000-1DC6-3DD0AD45BF75~0~1611502581~~1611502581~~{ }~2020-03-17T00:00:00~Chautauqua~0~0~0~3
row-6cet_wztr-6ijq~00000000-0000-0000-CC7E-380C5799A423~0~1611502581~~1611502581~~{ }~2020-03-18T00:00:00~Chautauqua~0~0~3~6
row-j9ap.e2kz.gwpk~00000000-0000-0000-B7EC-0B5BD61114BD~0~1611502581~~1611502581~~{ }~2020-03-19T00:00:00~Chautauqua~0~0~1~7
row-8n5u_4i8b_dpkf~00000000-0000-0000-E565-1C1472DB3602~0~1611502581~~1611502581~~{ }~2020-03-20T00:00:00~Chautauqua~0~0~2~9
row-xabk-whb5.a3hi~00000000-0000-0000-F786-DE35556DD49C~0~1611502581~~1611502581~~{ }~2020-03-21T00:00:00~Chautauqua~0~0~4~13
row-euys_j5mw-33g4~00000000-0000-0000-AB7D-7324C228E0B1~0~1611502581~~1611502581~~{ }~2020-03-22T00:00:00~Chautauqua~0~0~12~25
row-m2w3_hhh8.nkc3~00000000-0000-0000-39C8-E81DDAFD8617~0~1611502581~~1611502581~~{ }~2020-03-23T00:00:00~Chautauqua~0~0~4~29
row-g9pn.mpnd_k4zr~00000000-0000-0000-1271-E17320FB9382~0~1611502581~~1611502581~~{ }~2020-03-24T00:00:00~Chautauqua~1~1~3~32
"row-9bnd~kisb_6pxu"~00000000-0000-0000-329F-229645BC5978~0~1611502581~~1611502581~~{ }~2020-03-25T00:00:00~Chautauqua~0~1~4~36
row-4yn6-q2na.f99s~00000000-0000-0000-E3D7-BBA93BA2D002~0~1611502581~~1611502581~~{ }~2020-03-26T00:00:00~Chautauqua~0~1~20~56
"row-qem4~j6gc.u5et"~00000000-0000-0000-9D53-46071AD13477~0~1611502581~~1611502581~~{ }~2020-03-27T00:00:00~Chautauqua~4~5~19~75
row-ddkk-mkr5_m6tb~00000000-0000-0000-C118-75726FB1C1DD~0~1611502581~~1611502581~~{ }~2020-03-28T00:00:00~Chautauqua~0~5~20~95
row-iwpn_52cx-mwrg~00000000-0000-0000-A823-44DA1ECD057D~0~1611502581~~1611502581~~{ }~2020-03-29T00:00:00~Chautauqua~0~5~3~98
"row-xwn2_tcwx~tdbt"~00000000-0000-0000-6899-A5A71A5CD8BC~0~1611502581~~1611502581~~{ }~2020-03-30T00:00:00~Chautauqua~1~6~9~107
"row-wvxn~485a.4tk5"~00000000-0000-0000-C586-68C0B38A5E9F~0~1611502581~~1611502581~~{ }~2020-03-31T00:00:00~Chautauqua~0~6~9~116
"row-zyg8.8sb7~p93b"~00000000-0000-0000-1913-CCE5A21C718B~0~1611502581~~1611502581~~{ }~2020-04-01T00:00:00~Chautauqua~2~8~8~124
row-fde4-mww3-fasm~00000000-0000-0000-084A-AA42C8CAD5A3~0~1611502581~~1611502581~~{ }~2020-04-02T00:00:00~Chautauqua~1~9~15~139
"row-5z7h.zg88~4wdf"~00000000-0000-0000-D9C6-23E14082A660~0~1611502581~~1611502581~~{ }~2020-04-03T00:00:00~Chautauqua~1~10~20~159
row-xger.8zfy.5a5b~00000000-0000-0000-F8AB-1B2EA60CCDF1~0~1611502581~~1611502581~~{ }~2020-04-04T00:00:00~Chautauqua~1~11~28~187
row-ivby_4zpp-iknh~00000000-0000-0000-7B5D-2978EB56DEE4~0~1611502581~~1611502581~~{ }~2020-04-05T00:00:00~Chautauqua~4~15~50~237
"row-bzc7~585v~xd35"~00000000-0000-0000-BF2D-9CF28853D466~0~1611502581~~1611502581~~{ }~2020-04-06T00:00:00~Chautauqua~1~16~37~274
"row-7sxz.4nxq~v4qm"~00000000-0000-0000-A0E2-EDE09990F227~0~1611502581~~1611502581~~{ }~2020-04-07T00:00:00~Chautauqua~1~17~6~280
row-43m8-irxh-a9ec~00000000-0000-0000-5D8D-CE45E75DB149~0~1611502581~~1611502581~~{ }~2020-04-08T00:00:00~Chautauqua~1~18~32~312
row-v2gw.zr3a_dcg7~00000000-0000-0000-A45E-E28C4C3DD977~0~1611502581~~1611502581~~{ }~2020-04-09T00:00:00~Chautauqua~2~20~54~366
row-4y3a-4jqv.smi6~00000000-0000-0000-A2C5-230FABAD5D0A~0~1611502581~~1611502581~~{ }~2020-04-10T00:00:00~Chautauqua~1~21~67~433
row-8enp.vkvq_ux9k~00000000-0000-0000-A28A-527E4538EEF8~0~1611502581~~1611502581~~{ }~2020-04-11T00:00:00~Chautauqua~1~22~39~472
"row-ihbe.vwwa~7yp4"~00000000-0000-0000-B24B-CB943D1EBF13~0~1611502581~~1611502581~~{ }~2020-04-12T00:00:00~Chautauqua~1~23~25~497
"row-329f~ujh2~qmas"~00000000-0000-0000-96C7-25B651814F1C~0~1611502581~~1611502581~~{ }~2020-04-13T00:00:00~Chautauqua~0~23~8~505
"row-9dxp~kp6g-xgpc"~00000000-0000-0000-A034-CA9785FAB537~0~1611502581~~1611502581~~{ }~2020-04-14T00:00:00~Chautauqua~1~24~19~524
"row-4vam_srtv~3dzu"~00000000-0000-0000-771D-CD30A1538230~0~1611502581~~1611502581~~{ }~2020-04-15T00:00:00~Chautauqua~0~24~29~553
"row-9a8m-hwx4~rpme"~00000000-0000-0000-DF28-CD490F8C485F~0~1611502581~~1611502581~~{ }~2020-04-16T00:00:00~Chautauqua~1~25~32~585
"row-eg49~72ei.zpce"~00000000-0000-0000-9F56-C1C6050AC7A9~0~1611502581~~1611502581~~{ }~2020-04-17T00:00:00~Chautauqua~0~25~22~607
row-wm3s_mmd7.9iq9~00000000-0000-0000-E2C9-0FC7400B26D5~0~1611502581~~1611502581~~{ }~2020-04-18T00:00:00~Chautauqua~0~25~20~627
row-35qp.82js_prhk~00000000-0000-0000-A949-151601DC8955~0~1611502581~~1611502581~~{ }~2020-04-19T00:00:00~Chautauqua~0~25~9~636
"row-2k7a~xc8m_n2uh"~00000000-0000-0000-E817-95021D6BA077~0~1611502581~~1611502581~~{ }~2020-04-20T00:00:00~Chautauqua~0~25~3~639
"row-9qyv.bxzq~qt24"~00000000-0000-0000-93D9-EA4055D22744~0~1611502581~~1611502581~~{ }~2020-04-21T00:00:00~Chautauqua~1~26~26~665
"row-d4pg~h7mf-qw2p"~00000000-0000-0000-AC84-CF84D6EE4119~0~1611502581~~1611502581~~{ }~2020-04-22T00:00:00~Chautauqua~0~26~38~703
row-6jsi-fz5z.d4n8~00000000-0000-0000-85F9-F90425194F38~0~1611502581~~1611502581~~{ }~2020-04-23T00:00:00~Chautauqua~1~27~74~777
"row-iyms_5ua8~jpny"~00000000-0000-0000-22DA-346CD93AE827~0~1611502581~~1611502581~~{ }~2020-04-24T00:00:00~Chautauqua~0~27~97~874
row-ukzp_rbcr-4ua9~00000000-0000-0000-47DA-4AEEC458AB49~0~1611502581~~1611502581~~{ }~2020-04-25T00:00:00~Chautauqua~2~29~56~930
row-mg4j_bufb-w7g8~00000000-0000-0000-7BC7-22769CF8DA30~0~1611502581~~1611502581~~{ }~2020-04-26T00:00:00~Chautauqua~1~30~101~1031
row-5bkm.3vkw.9d6s~00000000-0000-0000-3508-8BBA74FBBE02~0~1611502581~~1611502581~~{ }~2020-04-27T00:00:00~Chautauqua~0~30~26~1057
row-dkif.zqqu-e5v5~00000000-0000-0000-415D-D85546AF35BE~0~1611502581~~1611502581~~{ }~2020-04-28T00:00:00~Chautauqua~1~31~64~1121
row-xauh-ur2r-y7ny~00000000-0000-0000-7FF4-2BD75304A2C0~0~1611502581~~1611502581~~{ }~2020-04-29T00:00:00~Chautauqua~2~33~39~1160
row-mqfd_4yuq_4jg9~00000000-0000-0000-2302-20B2BB864710~0~1611502581~~1611502581~~{ }~2020-04-30T00:00:00~Chautauqua~2~35~47~1207
row-nq72.w8wn_z76r~00000000-0000-0000-ADC4-EF8AFE2CEFF4~0~1611502581~~1611502581~~{ }~2020-05-01T00:00:00~Chautauqua~0~35~53~1260
row-3y5r.zf6a-n7s2~00000000-0000-0000-5FC3-F1047F05E6E7~0~1611502581~~1611502581~~{ }~2020-05-02T00:00:00~Chautauqua~1~36~18~1278
"row-5a3i-sjup~5zhi"~00000000-0000-0000-2CD5-2C077E7631E1~0~1611502581~~1611502581~~{ }~2020-05-03T00:00:00~Chautauqua~1~37~9~1287
"row-pyrw.iv6t~p96c"~00000000-0000-0000-69F1-2C1B326F8DE8~0~1611502581~~1611502581~~{ }~2020-05-04T00:00:00~Chautauqua~0~37~54~1341
row-5wkc-jjkf.zfrx~00000000-0000-0000-9FB9-7F524953297D~0~1611502581~~1611502581~~{ }~2020-05-05T00:00:00~Chautauqua~1~38~88~1429
"row-gpw2~i6sn_zjww"~00000000-0000-0000-18F3-37AA200FDB55~0~1611502581~~1611502581~~{ }~2020-05-06T00:00:00~Chautauqua~2~40~80~1509
row-bzer.9eti-s85s~00000000-0000-0000-8C48-E50B5C005F6B~0~1611502581~~1611502581~~{ }~2020-05-07T00:00:00~Chautauqua~0~40~51~1560
row-shvp.6cw7_kz82~00000000-0000-0000-EFFF-AA7779E1F503~0~1611502581~~1611502581~~{ }~2020-05-08T00:00:00~Chautauqua~0~40~97~1657
row-vwhw.98i8.px2s~00000000-0000-0000-98DE-FC75D8707E5F~0~1611502581~~1611502581~~{ }~2020-05-09T00:00:00~Chautauqua~1~41~58~1715
row-g58d_smjt.c87d~00000000-0000-0000-2D0F-80C4B79419B7~0~1611502581~~1611502581~~{ }~2020-05-10T00:00:00~Chautauqua~0~41~27~1742
row-f47z_7pan_bqkk~00000000-0000-0000-CF84-BC9FEAB7D4CA~0~1611502581~~1611502581~~{ }~2020-05-11T00:00:00~Chautauqua~1~42~49~1791
"row-3riz~trkp.yrsh"~00000000-0000-0000-C8FC-C705155DB162~0~1611502581~~1611502581~~{ }~2020-05-12T00:00:00~Chautauqua~1~43~125~1916
"row-5bj9-bj4b~wdjh"~00000000-0000-0000-A525-D5C9CD13855A~0~1611502581~~1611502581~~{ }~2020-05-13T00:00:00~Chautauqua~1~44~125~2041
row-45r7.c73t-y5vb~00000000-0000-0000-3A0D-0B2EF9766781~0~1611502581~~1611502581~~{ }~2020-05-14T00:00:00~Chautauqua~1~45~139~2180
row-xun3-b6s5.ky8x~00000000-0000-0000-BECB-10C712223FF5~0~1611502581~~1611502581~~{ }~2020-05-15T00:00:00~Chautauqua~3~48~60~2240
"row-sm7z~ye6n_vhsr"~00000000-0000-0000-58F1-BA6AF8815225~0~1611502581~~1611502581~~{ }~2020-05-16T00:00:00~Chautauqua~0~48~91~2331
row-78yq-6pr9_ryy7~00000000-0000-0000-C326-E4677205C9C0~0~1611502581~~1611502581~~{ }~2020-05-17T00:00:00~Chautauqua~1~49~63~2394
row-hjbd_xnfj-9nz6~00000000-0000-0000-1F53-19D28C3F5860~0~1611502581~~1611502581~~{ }~2020-05-18T00:00:00~Chautauqua~0~49~98~2492
"row-j538_ie2p~3k86"~00000000-0000-0000-2F04-1C0027D2A363~0~1611502581~~1611502581~~{ }~2020-05-19T00:00:00~Chautauqua~1~50~90~2582
"row-iw4m-rnkw~5yfk"~00000000-0000-0000-C121-DAAB99522ADD~0~1611502581~~1611502581~~{ }~2020-05-20T00:00:00~Chautauqua~8~58~273~2855
row-pdb3-sn5m_gmnb~00000000-0000-0000-AA0B-DBAFD3FFB1BF~0~1611502581~~1611502581~~{ }~2020-05-21T00:00:00~Chautauqua~5~63~190~3045
"row-zgsb~fwqi~sh9p"~00000000-0000-0000-7C77-2E9EEF405E30~0~1611502581~~1611502581~~{ }~2020-05-22T00:00:00~Chautauqua~9~72~217~3262
row-aipx-dn2i.4is4~00000000-0000-0000-0644-C820604CE70A~0~1611502581~~1611502581~~{ }~2020-05-23T00:00:00~Chautauqua~3~75~134~3396
"row-yqpc-sknk~9zjr"~00000000-0000-0000-A6C4-BCCDE866DEF0~0~1611502581~~1611502581~~{ }~2020-05-24T00:00:00~Chautauqua~0~75~38~3434
row-239t_ah78.v8cd~00000000-0000-0000-25D7-18DC9DD50A10~0~1611502581~~1611502581~~{ }~2020-05-25T00:00:00~Chautauqua~2~77~94~3528
"row-c7hf_vi3n~9gem"~00000000-0000-0000-476D-F4CEE33B4C3C~0~1611502581~~1611502581~~{ }~2020-05-26T00:00:00~Chautauqua~1~78~145~3673
"row-br4e.u5cn~m74s"~00000000-0000-0000-8357-F81D8FE8AA29~0~1611502581~~1611502581~~{ }~2020-05-27T00:00:00~Chautauqua~3~81~129~3802
row-3iw8.qiry.9xaz~00000000-0000-0000-7196-F93EDB574657~0~1611502581~~1611502581~~{ }~2020-05-28T00:00:00~Chautauqua~1~82~637~4439
"row-989s~kw88_dvw5"~00000000-0000-0000-5493-8E6BB5345E8F~0~1611502581~~1611502581~~{ }~2020-05-29T00:00:00~Chautauqua~1~83~272~4711
row-rkxj-wat5-33kn~00000000-0000-0000-1C49-80E57550AA18~0~1611502581~~1611502581~~{ }~2020-05-30T00:00:00~Chautauqua~1~84~637~5348
row-b4me-2ivv_8rtu~00000000-0000-0000-639A-18E0A0A0DF4A~0~1611502581~~1611502581~~{ }~2020-05-31T00:00:00~Chautauqua~1~85~253~5601
row-4gmt.fccg_9r22~00000000-0000-0000-7E4D-6DB60424C73C~0~1611502581~~1611502581~~{ }~2020-06-01T00:00:00~Chautauqua~1~86~184~5785
row-u629.grtd_vns6~00000000-0000-0000-CD35-735E7658F1AB~0~1611502581~~1611502581~~{ }~2020-06-02T00:00:00~Chautauqua~3~89~277~6062
row-kfwp_x5zx.kcai~00000000-0000-0000-545E-46A3BA878243~0~1611502581~~1611502581~~{ }~2020-06-03T00:00:00~Chautauqua~6~95~604~6666
